date,url,content,reply,retweet,like,view
2019-06-20 18:01:50+00:00,https://twitter.com/Twitter/status/1141768130743734272,@velvetcurlie March 2015 stan Twitter was ... a time,2,5,34,
2019-06-20 18:01:27+00:00,https://twitter.com/Twitter/status/1141768035163955201,@ItsProxcey At this rate you'll be 8x platinum by the end of the year,2,2,11,
2019-06-20 17:58:53+00:00,https://twitter.com/Twitter/status/1141767392021884933,@trahvs Is this an open invitation to finish the sentence?,8,1,73,
2019-06-20 17:56:33+00:00,https://twitter.com/Twitter/status/1141766801577168896,@barnesdanvers Here for the confidence,0,1,19,
2019-06-20 16:12:27+00:00,https://twitter.com/Twitter/status/1141740606718431237,@ciara 💙,4,8,39,
2019-06-20 16:07:28+00:00,https://twitter.com/Twitter/status/1141739351216394245,@hisredwing Don't even need headphones,7,36,963,
2019-06-20 16:01:11+00:00,https://twitter.com/Twitter/status/1141737768294506496,"@EwdatsGROSS Not to be biased, but the third circle feels like the worst",4,3,92,
2019-06-20 16:00:29+00:00,https://twitter.com/Twitter/status/1141737594528632832,@Mnayaahh True friendship,0,0,2,
2019-06-19 18:31:19+00:00,https://twitter.com/Twitter/status/1141413166498406400,@_Kamo_M Can't be tied to who you were an hour ago,9,175,1007,
2019-06-19 18:30:59+00:00,https://twitter.com/Twitter/status/1141413078774534144,@Phil_Sledge The best kind,1,1,11,
2019-06-19 17:55:34+00:00,https://twitter.com/Twitter/status/1141404166595764225,@Quadeca Totally ok with that,21,52,1363,
2019-06-19 17:55:11+00:00,https://twitter.com/Twitter/status/1141404072051957761,@ohmy00ngs Every other Tweet,1,0,7,
2019-06-19 17:54:49+00:00,https://twitter.com/Twitter/status/1141403979131301888,@detectived0uche Just a quick peek,4,5,61,
2019-06-19 17:40:20+00:00,https://twitter.com/Twitter/status/1141400335933747201,@baewannie Perfect timeline,11,268,586,
2019-06-19 17:40:02+00:00,https://twitter.com/Twitter/status/1141400256850092032,@Mxrzan Out here unbothered,0,0,10,
2019-06-19 17:39:40+00:00,https://twitter.com/Twitter/status/1141400167284973568,"@Terry__A You don't need to run to culinary class, that's for sure",1,0,2,
2019-06-19 17:34:06+00:00,https://twitter.com/Twitter/status/1141398766945222658,@AustinNalluh The dog has got moves,2,3,128,
2019-06-19 17:33:38+00:00,https://twitter.com/Twitter/status/1141398649383133185,@Madelyn_Rae_ Birdy,1,2,49,
2019-06-19 17:25:41+00:00,https://twitter.com/Twitter/status/1141396645843746821,"@theyangarciaa Shake it out, shake it out",1,2,16,
2019-06-19 17:25:19+00:00,https://twitter.com/Twitter/status/1141396555783659521,@TheAnneLister Mamma Mia!,0,0,2,
2019-06-19 17:24:48+00:00,https://twitter.com/Twitter/status/1141396425126944768,@lauvsongs Kebabs on tour,0,19,167,
2019-06-18 19:13:29+00:00,https://twitter.com/Twitter/status/1141061386728071170,"@jjkglow An inclusive one, at that",2,0,28,
2019-06-18 19:13:10+00:00,https://twitter.com/Twitter/status/1141061307224993792,@KTHI995 Aries,8,5,57,
2019-06-18 19:12:49+00:00,https://twitter.com/Twitter/status/1141061221443092480,@grangerslight Hagrid,11,11,272,
2019-06-18 19:10:50+00:00,https://twitter.com/Twitter/status/1141060719561121792,@opsvkook When you hear that notification from the other side of the room and you know it's a Tweet,1,3,13,
2019-06-18 19:05:34+00:00,https://twitter.com/Twitter/status/1141059397390651400,@Trashvis 🐙,2,0,20,
2019-06-18 19:05:15+00:00,https://twitter.com/Twitter/status/1141059315207479297,@lounafenty love on the brain,1,0,25,
2019-06-18 18:56:21+00:00,https://twitter.com/Twitter/status/1141057076095016962,@seokjinsluvbot Mikrokosmos,22,42,156,
2019-06-18 18:55:46+00:00,https://twitter.com/Twitter/status/1141056929940332544,@songschelin Love Scenario,418,7901,11075,
2019-06-18 18:54:58+00:00,https://twitter.com/Twitter/status/1141056728043327490,@tbhpeepshow Throw a little self-Retweet to the best from last year,0,0,9,
2019-06-18 18:42:39+00:00,https://twitter.com/Twitter/status/1141053628972785664,@868nathan Single Twitter and relationship Twitter are really polar opposites,3,4,25,
2019-06-18 18:18:06+00:00,https://twitter.com/Twitter/status/1141047452314800131,@byrunt Still laughing,1,1,5,
2019-06-18 18:17:45+00:00,https://twitter.com/Twitter/status/1141047360665137153,@marvel_shots Aaaaaaall in the details,10,28,468,
2019-06-18 18:12:03+00:00,https://twitter.com/Twitter/status/1141045927538515968,@larryarebuzzin @raphaelmevs Had to take a peek since they're RIGHT THERE,0,0,4,
2019-06-18 18:11:40+00:00,https://twitter.com/Twitter/status/1141045830763339776,@harrymoonchild Hope no one initially ignored this Tweet ... because we know what's next,25,26,263,
2019-06-18 18:10:08+00:00,https://twitter.com/Twitter/status/1141045443834589186,@black_qveen143 Blue,47,78,2658,
2019-06-18 11:31:48+00:00,https://twitter.com/Twitter/status/1140945201529348096,@chrissyteigen @Larakate cc: @kayvz https://t.co/YpPWP4Aq7a,4,2,108,
2019-06-17 20:15:52+00:00,https://twitter.com/Twitter/status/1140714698549223424,@Mister_Prabh OK,47,5,186,
2019-06-17 20:15:36+00:00,https://twitter.com/Twitter/status/1140714631515770882,@MichelleMBB18 Don't worry we dusted while you were away,0,1,17,
2019-06-17 20:15:18+00:00,https://twitter.com/Twitter/status/1140714558065131520,@ItsMo97_ Twitter goals,0,3,22,
2019-06-17 20:14:34+00:00,https://twitter.com/Twitter/status/1140714371762524163,@BoyYeetsWorld Twitter version of diploma on the wall,1,0,14,
2019-06-17 20:14:14+00:00,https://twitter.com/Twitter/status/1140714290619584513,"@alphafics Asks for one, gets a ton",5,0,48,
2019-06-17 20:13:56+00:00,https://twitter.com/Twitter/status/1140714214845276160,@StormbornNika Did it hurt when y'all fell from heaven? Because you are all angel fans,0,1,10,
2019-06-17 19:19:31+00:00,https://twitter.com/Twitter/status/1140700517280206849,@grangershug a classic,5,21,576,
2019-06-17 19:19:09+00:00,https://twitter.com/Twitter/status/1140700428147056640,@danielhowell How many Tweets does it take to change a lightbulb,16,106,5559,
2019-06-17 19:00:27+00:00,https://twitter.com/Twitter/status/1140695719625613312,@grandesnicki we -,5,7,43,
2019-06-17 19:00:07+00:00,https://twitter.com/Twitter/status/1140695636876169217,@sofiesmithh Second time's the charm,1,5,196,
2019-06-17 18:59:40+00:00,https://twitter.com/Twitter/status/1140695522585526274,@skep_ticals Smoother than smooth,1,3,8,
2019-06-17 18:59:06+00:00,https://twitter.com/Twitter/status/1140695380553883653,"@ParkerMcCollum First you had to read the bathroom wall, now the Tweets come to the 🚽 with your phone",0,0,11,
2019-06-17 18:39:13+00:00,https://twitter.com/Twitter/status/1140690377072140289,"@Giancarlo_Volpe That is *checks notes* oh yeah, all of us",1,3,72,
2019-06-17 18:37:44+00:00,https://twitter.com/Twitter/status/1140690002269093895,@_NellaRose Twitter is cooking class now,0,0,4,
2019-06-17 18:37:14+00:00,https://twitter.com/Twitter/status/1140689878549708800,@houbieee Universal hitting the Tweet button face,0,6,39,
2019-06-16 17:40:55+00:00,https://twitter.com/Twitter/status/1140313319062065152,"@d_demyttenaere Dad joke, bad joke. Potato, potahto",2,1,48,
2019-06-16 17:26:47+00:00,https://twitter.com/Twitter/status/1140309760669093893,@Lord_byron96 Tell us a better one!,1,0,12,
2019-06-16 15:54:02+00:00,https://twitter.com/Twitter/status/1140286421191790592,"*ding ding ding*

https://t.co/QWyAMttpLx",167,597,8795,
2019-06-16 15:30:42+00:00,https://twitter.com/Twitter/status/1140280546465124353,"@isaacmashman So, so close",8,3,193,
2019-06-16 15:29:28+00:00,https://twitter.com/Twitter/status/1140280235327401984,@insomniacookies Because he felt crummy,5,26,739,
2019-06-16 15:28:31+00:00,https://twitter.com/Twitter/status/1140279999037169664,@Danielkeating15 Ha! Not totally right...,1,3,233,
2019-06-16 15:15:09+00:00,https://twitter.com/Twitter/status/1140276633074569216,@insomniacookies Now we're curious...,1,8,455,
2019-06-16 15:12:12+00:00,https://twitter.com/Twitter/status/1140275891597168643,@poojamcflylfc Close...,1,2,141,
2019-06-16 15:03:20+00:00,https://twitter.com/Twitter/status/1140273658348363779,@crazygeniuspml Gotta guess!,4,3,163,
2019-06-16 14:51:05+00:00,https://twitter.com/Twitter/status/1140270575312670720,"In honor of Father’s Day, here’s a dad joke:

Why did the little bird get in trouble in school?",1446,2651,21449,
2019-06-14 19:58:46+00:00,https://twitter.com/Twitter/status/1139623233328734209,@itsSamCollins Just got my wisdom teeth out Twitter always winning,3,2,45,
2019-06-14 19:58:26+00:00,https://twitter.com/Twitter/status/1139623150432522240,@MattRoskilly You're right about that,0,1,12,
2019-06-14 19:58:07+00:00,https://twitter.com/Twitter/status/1139623070979809280,@arrmaanib https://t.co/E5eh5OXzD6,0,0,3,
2019-06-14 19:37:27+00:00,https://twitter.com/Twitter/status/1139617867693998085,@jennyautumn omg,4,3,17,
2019-06-14 17:58:39+00:00,https://twitter.com/Twitter/status/1139593002765180928,@swmrs Say it louder!,1,1,15,
2019-06-14 17:58:23+00:00,https://twitter.com/Twitter/status/1139592939095695368,@rdjcevans Going in the history books,2,24,95,
2019-06-14 17:37:45+00:00,https://twitter.com/Twitter/status/1139587743967846400,@kendraaaleighh She better be keeping that same energy when it comes to engaging with your Tweets,1,0,40,
2019-06-14 16:42:28+00:00,https://twitter.com/Twitter/status/1139573834183581696,@uhkent You can't just Tweet this on your main!,4,10,162,
2019-06-14 16:42:08+00:00,https://twitter.com/Twitter/status/1139573747613085696,@nickhansonMN Still sounds like a fun game to us,1,7,227,
2019-06-14 16:41:53+00:00,https://twitter.com/Twitter/status/1139573683465400320,@carlyincontro Those question writers have to get their inspiration somewhere,1,1,75,
2019-06-14 16:28:54+00:00,https://twitter.com/Twitter/status/1139570418094936065,@starbeamswift Other socials need to calm down,9,26,202,
2019-06-14 16:28:32+00:00,https://twitter.com/Twitter/status/1139570325358858240,@emoblackthot Using your platform for good,17,18,399,
2019-06-13 23:52:27+00:00,https://twitter.com/Twitter/status/1139319651341688832,@LadyLovesTaft Should have included house keys in that Tweet,3,0,1,
2019-06-13 23:52:03+00:00,https://twitter.com/Twitter/status/1139319551831793664,@dxnielit It's a Thursday so it must be all of us,0,2,5,
2019-06-13 23:51:42+00:00,https://twitter.com/Twitter/status/1139319465382961153,@glanderco Are there 227 you can buy?,0,0,5,
2019-06-13 23:51:21+00:00,https://twitter.com/Twitter/status/1139319375591301120,@azadesi Tweets capture a fleeting moment,0,1,8,
2019-06-13 23:50:53+00:00,https://twitter.com/Twitter/status/1139319256829562882,@PontiacMadeDDG Twitter keeping you in check,2,0,75,
2019-06-13 23:50:33+00:00,https://twitter.com/Twitter/status/1139319173572628481,"@Sxxlh That ""is it really them"" moment",1,2,8,
2019-06-13 23:33:41+00:00,https://twitter.com/Twitter/status/1139314931050930178,@tmgvlogs Love to see it,2,0,229,
2019-06-13 23:33:19+00:00,https://twitter.com/Twitter/status/1139314840122667008,@NikkiCallowayy Please wash your hands and legs,0,6,22,
2019-06-13 23:33:02+00:00,https://twitter.com/Twitter/status/1139314767296913410,"@xtineMAY Harnessing dad joke energy is a privilege, congratulations",0,0,13,
2019-06-13 23:32:23+00:00,https://twitter.com/Twitter/status/1139314604826353664,@AlexShelnutt Bless you,2,0,14,
2019-06-13 23:32:04+00:00,https://twitter.com/Twitter/status/1139314525549867008,@JustineAnnSand Crazy that early morning Twitter and late night Twitter are online at the same hours,0,0,4,
2019-06-13 23:31:43+00:00,https://twitter.com/Twitter/status/1139314434822873089,@CHIMPSINSOCKS We need video from the dog's POV,0,1,9,
2019-06-13 23:28:46+00:00,https://twitter.com/Twitter/status/1139313693198626816,@ThyArtIsMemes That's why it's a revival,6,16,198,
2019-06-13 23:28:27+00:00,https://twitter.com/Twitter/status/1139313611824881665,@antoniiogarza21 You're right xx,5,5,403,
2019-06-13 23:28:07+00:00,https://twitter.com/Twitter/status/1139313527729078272,@biswuth Twitter IS family,1,6,34,
2019-06-12 20:57:28+00:00,https://twitter.com/Twitter/status/1138913227562266624,@surewhyknot A pivotal hour in one's nightly routine,4,1,5,
2019-06-12 20:56:59+00:00,https://twitter.com/Twitter/status/1138913107940663296,@carolinehawk15 Way better than photo albums,0,4,22,
2019-06-12 20:51:40+00:00,https://twitter.com/Twitter/status/1138911770976952321,@rebelblink Turned the volume all the way up on this thread,10,19,134,
2019-06-12 20:51:07+00:00,https://twitter.com/Twitter/status/1138911630849429509,@emotiveshawty You gonna @ them or no?,0,7,42,
2019-06-12 20:50:49+00:00,https://twitter.com/Twitter/status/1138911557688156160,"@katxvx Says ""that's the tea"" once",1,0,2,
2019-06-12 20:50:30+00:00,https://twitter.com/Twitter/status/1138911477929316353,@CodyMcDaddy Is this a character versus self conflict or a character versus technology conflict,0,0,9,
2019-06-12 20:49:50+00:00,https://twitter.com/Twitter/status/1138911308861104128,@itsbundi254 Guess what we voted for,2,2,14,
2019-06-12 20:49:33+00:00,https://twitter.com/Twitter/status/1138911236953915392,@chibleee Been overthinking how to respond to you about overthinking,2,2,22,
2019-06-12 20:49:17+00:00,https://twitter.com/Twitter/status/1138911168674902016,@KamogeloMuriri Like magic,1,2,11,
2019-06-12 20:49:01+00:00,https://twitter.com/Twitter/status/1138911104002924545,@alqeu Sup,8,4,69,
2019-06-12 18:58:51+00:00,https://twitter.com/Twitter/status/1138883378449702912,@mishacollins Kinda what we were going for here https://t.co/Gi2bmbRYqb,5,18,156,
2019-06-12 18:58:18+00:00,https://twitter.com/Twitter/status/1138883239400136706,@DOMtheB0MB We're the hamster,2,0,27,
2019-06-12 18:57:58+00:00,https://twitter.com/Twitter/status/1138883155962806272,@TheNamesToeJam At least you tied them,0,4,43,
2019-06-12 18:57:40+00:00,https://twitter.com/Twitter/status/1138883079433596929,@tyesheriidan Casey is a Twitter treasure,0,6,64,
2019-06-11 22:10:44+00:00,https://twitter.com/Twitter/status/1138569278138060805,@jjkglow EVERYONE?,80,597,2019,
2019-06-11 22:10:06+00:00,https://twitter.com/Twitter/status/1138569120675487750,@ovotiann https://t.co/VL1PEbKOxW,0,0,8,
2019-06-11 22:07:28+00:00,https://twitter.com/Twitter/status/1138568455693701120,@MattPostSaysHi All in this together,1,0,20,
2019-06-11 22:07:10+00:00,https://twitter.com/Twitter/status/1138568382100512768,"@PapurrCat ""This Tweet was stuck in my head""",1,2,33,
2019-06-11 22:06:49+00:00,https://twitter.com/Twitter/status/1138568294133391360,@nomadcevans 👀,1,2,14,
2019-06-11 22:06:01+00:00,https://twitter.com/Twitter/status/1138568093033291780,@LlamaInaTux The pinnacle of health,3,1,30,
2019-06-11 21:28:49+00:00,https://twitter.com/Twitter/status/1138558731271229440,Underrated Tweet,1486,3224,23875,
2019-06-11 21:28:42+00:00,https://twitter.com/Twitter/status/1138558701990797312,@moonagedream There really is a Spongebob reaction to everything,1,0,20,
2019-06-11 21:17:15+00:00,https://twitter.com/Twitter/status/1138555820780732418,@wooyunqs Let's chat,36,121,476,
2019-06-11 21:15:30+00:00,https://twitter.com/Twitter/status/1138555380173279235,@briamicheIIe This will go in the history books,0,4,149,
2019-06-11 21:14:55+00:00,https://twitter.com/Twitter/status/1138555234207371265,@goodbeanaltalt 2.8 meters actually,0,0,54,
2019-06-11 18:08:13+00:00,https://twitter.com/Twitter/status/1138508249093869568,@Sunna5V Lessons provided when necessary,4,10,242,
2019-06-11 18:05:09+00:00,https://twitter.com/Twitter/status/1138507477308387328,@Geoff_Anfield Professor.,25,45,1285,
2019-06-11 17:51:27+00:00,https://twitter.com/Twitter/status/1138504029150044162,@GeraldOlor1 Can it affect you? Then it's an effect.,15,74,552,
2019-06-11 17:50:23+00:00,https://twitter.com/Twitter/status/1138503761725448202,@JassiBoox Just looking out,0,0,3,
2019-06-11 17:43:48+00:00,https://twitter.com/Twitter/status/1138502101624119302,@speNdl3 👏,2,10,382,
2019-06-11 17:39:44+00:00,https://twitter.com/Twitter/status/1138501080709509121,@ItsJaaake Come get your spelling degree,10,26,707,
2019-06-11 17:36:57+00:00,https://twitter.com/Twitter/status/1138500378234949634,@ashmariebos @MegNoel https://t.co/d6hpgYMpMs,5,10,254,
2019-06-11 17:32:12+00:00,https://twitter.com/Twitter/status/1138499184196247555,@TheRyanParker https://t.co/0zrXpP8EmQ,1,1,6,
2019-06-11 17:28:12+00:00,https://twitter.com/Twitter/status/1138498177873711104,@__kristine_h Send them this Tweet next time,5,13,593,
2019-06-11 17:26:34+00:00,https://twitter.com/Twitter/status/1138497766013976578,@monsterinbillie Adding that to the to-do list now,26,22,569,
2019-06-11 17:25:09+00:00,https://twitter.com/Twitter/status/1138497409384927232,"their: belongs to them
there: location
they’re: they are
 
💙, Twitter",3077,41458,129339,
2019-06-10 19:47:11+00:00,https://twitter.com/Twitter/status/1138170767768788993,@jhskoos This reaction is priceless,6,26,348,
2019-06-10 19:46:52+00:00,https://twitter.com/Twitter/status/1138170685937922048,@leefuls Always a good day on Twitter when this video enters the timeline again,1,4,72,
